"","Date","Latitude","Longitude","year","Water temperature (WT.6)","Water temperature (WT.6) Code","Water temperature (WT.6) Tier","Water temperature (WT.6) Units","Water temperature (WT.7)","Water temperature (WT.7) Code","Water temperature (WT.7) Units","Water temperature (WT.10)","Water temperature (WT.10) Code","Water temperature (WT.10) Tier","Water temperature (WT.10) Units","pH (PH.3)","pH (PH.3) Code","pH (PH.3) Tier","pH (PH.3) Units","pH (PH.7)","pH (PH.7) Code","pH (PH.7) Tier","pH (PH.7) Units","pH (PH.10)","pH (PH.10) Code","pH (PH.10) Tier","pH (PH.10) Units"
"132",2018-01-27,38.29335,-79.23998,2018,NA,NA,NA,NA,NA,NA,NA,4.666666667,"WT.10",1,"deg C",4.75,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"133",2018-01-27,38.2886,-79.2235,2018,NA,NA,NA,NA,NA,NA,NA,5.055555556,"WT.10",1,"deg C",4.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"134",2018-01-27,38.28655,-79.236917,2018,NA,NA,NA,NA,NA,NA,NA,4.5,"WT.10",1,"deg C",4.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"135",2018-01-27,38.29327,-79.23459,2018,NA,NA,NA,NA,NA,NA,NA,5.5,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"136",2019-01-27,38.220944,-79.144206,2019,NA,NA,NA,NA,NA,NA,NA,4.666666667,"WT.10",1,"deg C",6.75,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"137",2020-01-27,41.5236,-78.21419,2020,NA,NA,NA,NA,NA,NA,NA,3.166666667,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"138",2020-01-27,41.4194,-78.2264,2020,NA,NA,NA,NA,NA,NA,NA,3.555555556,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"139",2018-01-28,37.980752,-78.953412,2018,NA,NA,NA,NA,NA,NA,NA,7.055555556,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"140",2018-01-28,37.966452,-78.955626,2018,NA,NA,NA,NA,NA,NA,NA,6.888888889,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"141",2018-01-28,38.278173,-79.297023,2018,NA,NA,NA,NA,NA,NA,NA,4.055555556,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"142",2018-01-28,38.279417,-79.293817,2018,NA,NA,NA,NA,NA,NA,NA,5.277777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"143",2018-01-28,37.971351,-78.964351,2018,NA,NA,NA,NA,NA,NA,NA,7.388888889,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"144",2018-01-28,37.967042,-78.956641,2018,NA,NA,NA,NA,NA,NA,NA,7.666666667,"WT.10",1,"deg C",6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"145",2019-01-28,37.980752,-78.953412,2019,NA,NA,NA,NA,NA,NA,NA,6.388888889,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"146",2019-01-28,37.966452,-78.955626,2019,NA,NA,NA,NA,NA,NA,NA,5.777777778,"WT.10",1,"deg C",5.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"147",2019-01-28,38.197188,-79.68974,2019,NA,NA,NA,NA,NA,NA,NA,5.055555556,"WT.10",1,"deg C",6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"148",2019-01-28,37.971351,-78.964351,2019,NA,NA,NA,NA,NA,NA,NA,6.166666667,"WT.10",1,"deg C",5.25,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"149",2019-01-28,37.967042,-78.956641,2019,NA,NA,NA,NA,NA,NA,NA,6.555555556,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"150",2020-01-28,38.197188,-79.68974,2020,NA,NA,NA,NA,NA,NA,NA,5.888888889,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"151",2020-01-28,38.194288,-79.692486,2020,NA,NA,NA,NA,NA,NA,NA,5.777777778,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"152",2012-01-29,40.94253,-78.12451,2012,NA,NA,NA,NA,NA,NA,NA,5.555555556,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"153",2017-01-29,37.971389,-79.009722,2017,NA,NA,NA,NA,NA,NA,NA,7.055555556,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",2018-01-29,41.5236,-78.21419,2018,NA,NA,NA,NA,NA,NA,NA,4,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"155",2018-01-29,41.4194,-78.2264,2018,NA,NA,NA,NA,NA,NA,NA,3.166666667,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"156",2019-01-29,38.194288,-79.692486,2019,NA,NA,NA,NA,NA,NA,NA,4.944444444,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"157",2016-01-31,37.971389,-79.009722,2016,NA,NA,NA,NA,NA,NA,NA,7.777777778,"WT.10",1,"deg C",4.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"158",2014-02-01,40.90458,-78.10922,2014,NA,NA,NA,NA,NA,NA,NA,4.388888889,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"159",2014-02-02,40.935392,-78.022634,2014,NA,NA,NA,NA,NA,NA,NA,3.388888889,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"160",2014-02-02,40.89526,-78.20605,2014,NA,NA,NA,NA,NA,NA,NA,4.888888889,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"161",2014-02-02,40.82668,-78.1111,2014,NA,NA,NA,NA,NA,NA,NA,3.888888889,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"162",2014-02-02,40.94253,-78.12451,2014,NA,NA,NA,NA,NA,NA,NA,3.888888889,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"163",2016-02-02,41.62758,-76.624959,2016,NA,NA,NA,NA,NA,NA,NA,5,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"164",2020-02-02,38.27618,-79.31866,2020,NA,NA,NA,NA,NA,NA,NA,6.333333333,"WT.10",1,"deg C",6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"165",2020-02-02,38.2886,-79.2235,2020,NA,NA,NA,NA,NA,NA,NA,7.555555556,"WT.10",1,"deg C",6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"166",2020-02-02,38.12785,-79.49928,2020,NA,NA,NA,NA,NA,NA,NA,7.555555556,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"167",2020-02-02,38.13684,-79.49133,2020,NA,NA,NA,NA,NA,NA,NA,9.5,"WT.10",1,"deg C",5.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"168",2018-02-03,40.82668,-78.1111,2018,NA,NA,NA,NA,NA,NA,NA,2.777777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"169",2018-02-03,40.94715,-77.82855,2018,NA,NA,NA,NA,NA,NA,NA,0.1,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"170",2012-02-04,40.89526,-78.20605,2012,NA,NA,NA,NA,NA,NA,NA,5,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"171",2017-02-05,38.27592,-79.33541,2017,NA,NA,NA,NA,NA,NA,NA,5,"WT.10",1,"deg C",5.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"172",2017-02-05,38.24426,-79.33488,2017,NA,NA,NA,NA,NA,NA,NA,4.277777778,"WT.10",1,"deg C",5.25,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"173",2019-02-05,40.94715,-77.82855,2019,NA,NA,NA,NA,NA,NA,NA,0.555555556,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"174",2016-02-06,41.5236,-78.21419,2016,NA,NA,NA,NA,NA,NA,NA,3.944444444,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"175",2016-02-06,41.4194,-78.2264,2016,NA,NA,NA,NA,NA,NA,NA,3.777777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"176",2016-02-07,38.27592,-79.33541,2016,NA,NA,NA,NA,NA,NA,NA,4.888888889,"WT.10",1,"deg C",5.25,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"177",2016-02-07,38.29134,-79.34538,2016,NA,NA,NA,NA,NA,NA,NA,4.388888889,"WT.10",1,"deg C",5.25,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"178",2017-02-10,38.27493,-79.38364,2017,NA,NA,NA,NA,NA,NA,NA,2.722222222,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"179",2017-02-10,38.26031,-79.37106,2017,NA,NA,NA,NA,NA,NA,NA,1.944444444,"WT.10",1,"deg C",4.75,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"180",2017-02-10,38.23334,-79.34763,2017,NA,NA,NA,NA,NA,NA,NA,2.944444444,"WT.10",1,"deg C",4.75,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"181",2018-02-10,38.19035,-79.42254,2018,NA,NA,NA,NA,NA,NA,NA,3.888888889,"WT.10",1,"deg C",5.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"182",2013-02-11,40.90458,-78.10922,2013,NA,NA,NA,NA,NA,NA,NA,6.111111111,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"183",2013-02-11,40.94253,-78.12451,2013,NA,NA,NA,NA,NA,NA,NA,5,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"184",2013-02-11,38.06853,-79.52718,2013,NA,NA,NA,NA,NA,NA,NA,2.777777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"185",2013-02-11,38.15796,-79.47326,2013,NA,NA,NA,NA,NA,NA,NA,2.777777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"186",2013-02-12,40.89526,-78.20605,2013,NA,NA,NA,NA,NA,NA,NA,5.611111111,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"187",2016-02-14,38.220944,-79.144206,2016,NA,NA,NA,NA,NA,NA,NA,2.5,"WT.10",1,"deg C",7.25,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"188",2016-02-14,38.20461,-79.14644,2016,NA,NA,NA,NA,NA,NA,NA,2.055555556,"WT.10",1,"deg C",6.75,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"189",2018-02-14,38.27493,-79.38364,2018,NA,NA,NA,NA,NA,NA,NA,8.944444444,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"190",2018-02-14,38.26031,-79.37106,2018,NA,NA,NA,NA,NA,NA,NA,8.527777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"191",2018-02-14,38.23334,-79.34763,2018,NA,NA,NA,NA,NA,NA,NA,9.138888889,"WT.10",1,"deg C",4.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"192",2018-02-14,38.29134,-79.34538,2018,NA,NA,NA,NA,NA,NA,NA,8.222222222,"WT.10",1,"deg C",4,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"193",2018-02-14,38.309539,-79.359504,2018,NA,NA,NA,NA,NA,NA,NA,8.194444444,"WT.10",1,"deg C",4,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"194",2013-02-15,42.16879,-75.89955,2013,NA,NA,NA,NA,NA,NA,NA,4,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"195",2013-02-15,42.21541,-76.03917,2013,NA,NA,NA,NA,NA,NA,NA,5,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"196",2017-02-15,40.82668,-78.1111,2017,NA,NA,NA,NA,NA,NA,NA,6.388888889,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"197",2017-02-15,40.94715,-77.82855,2017,NA,NA,NA,NA,NA,NA,NA,5.388888889,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"198",2018-02-15,38.27592,-79.33541,2018,NA,NA,NA,NA,NA,NA,NA,6.833333333,"WT.10",1,"deg C",4.75,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"199",2018-02-15,38.24426,-79.33488,2018,NA,NA,NA,NA,NA,NA,NA,6.888888889,"WT.10",1,"deg C",4.75,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"200",2017-02-16,38.19035,-79.42254,2017,NA,NA,NA,NA,NA,NA,NA,4.888888889,"WT.10",1,"deg C",5.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"201",2017-02-16,38.18525,-79.39462,2017,NA,NA,NA,NA,NA,NA,NA,7.166666667,"WT.10",1,"deg C",6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"202",2017-02-16,38.16906,-79.46398,2017,NA,NA,NA,NA,NA,NA,NA,2.777777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"203",2019-02-16,40.82668,-78.1111,2019,NA,NA,NA,NA,NA,NA,NA,4.611111111,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"204",2019-02-16,40.94715,-77.82855,2019,NA,NA,NA,NA,NA,NA,NA,4.277777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"205",2019-02-17,38.27618,-79.31866,2019,NA,NA,NA,NA,NA,NA,NA,3.555555556,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"206",2019-02-17,38.2886,-79.2235,2019,NA,NA,NA,NA,NA,NA,NA,4.055555556,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"207",2019-02-17,38.12785,-79.49928,2019,NA,NA,NA,NA,NA,NA,NA,3.277777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"208",2012-02-18,40.89526,-78.20605,2012,NA,NA,NA,NA,NA,NA,NA,4.444444444,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"209",2012-02-18,40.94253,-78.12451,2012,NA,NA,NA,NA,NA,NA,NA,4.444444444,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"210",2017-02-19,38.278173,-79.297023,2017,NA,NA,NA,NA,NA,NA,NA,8.444444444,"WT.10",1,"deg C",4.75,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"211",2017-02-19,38.220944,-79.144206,2017,NA,NA,NA,NA,NA,NA,NA,10.05555556,"WT.10",1,"deg C",7.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"212",2017-02-19,38.20461,-79.14644,2017,NA,NA,NA,NA,NA,NA,NA,10.38888889,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"213",2017-02-19,38.12785,-79.49928,2017,NA,NA,NA,NA,NA,NA,NA,13.44444444,"WT.10",1,"deg C",6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"214",2017-02-19,38.13684,-79.49133,2017,NA,NA,NA,NA,NA,NA,NA,13.5,"WT.10",1,"deg C",4.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"215",2012-02-20,40.89526,-78.20605,2012,NA,NA,NA,NA,NA,NA,NA,13.33333333,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"216",2012-02-20,40.94253,-78.12451,2012,NA,NA,NA,NA,NA,NA,NA,12.22222222,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"217",2016-02-20,38.2886,-79.2235,2016,NA,NA,NA,NA,NA,NA,NA,5.555555556,"WT.10",1,"deg C",4.75,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"218",2016-02-20,38.12785,-79.49928,2016,NA,NA,NA,NA,NA,NA,NA,5.555555556,"WT.10",1,"deg C",5.75,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"219",2016-02-20,38.13684,-79.49133,2016,NA,NA,NA,NA,NA,NA,NA,7.777777778,"WT.10",1,"deg C",4.75,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"220",2016-02-20,38.28655,-79.236917,2016,NA,NA,NA,NA,NA,NA,NA,5.555555556,"WT.10",1,"deg C",4.75,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"221",2017-02-20,37.9205,-78.9879,2017,NA,NA,NA,NA,NA,NA,NA,10.27777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"222",2017-02-20,37.944862,-78.964713,2017,NA,NA,NA,NA,NA,NA,NA,9.777777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"223",2017-02-20,38.013481,-78.98915,2017,NA,NA,NA,NA,NA,NA,NA,12.38888889,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"224",2017-02-20,38.026184,-79.06562,2017,NA,NA,NA,NA,NA,NA,NA,14.16666667,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"225",2018-02-20,37.9205,-78.9879,2018,NA,NA,NA,NA,NA,NA,NA,13.16666667,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"226",2018-02-20,37.944862,-78.964713,2018,NA,NA,NA,NA,NA,NA,NA,12.77777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"227",2018-02-20,38.197188,-79.68974,2018,NA,NA,NA,NA,NA,NA,NA,10.27777778,"WT.10",1,"deg C",7.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"228",2018-02-20,38.194288,-79.692486,2018,NA,NA,NA,NA,NA,NA,NA,10.27777778,"WT.10",1,"deg C",7.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"229",2018-02-20,38.013481,-78.98915,2018,NA,NA,NA,NA,NA,NA,NA,11.38888889,"WT.10",1,"deg C",6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"230",2018-02-20,38.026184,-79.06562,2018,NA,NA,NA,NA,NA,NA,NA,12.38888889,"WT.10",1,"deg C",8,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"231",2016-02-21,37.971389,-79.009722,2016,NA,NA,NA,NA,NA,NA,NA,8.333333333,"WT.10",1,"deg C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",2017-02-21,38.197188,-79.68974,2017,NA,NA,NA,NA,NA,NA,NA,6.111111111,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"233",2015-02-22,37.971389,-79.009722,2015,NA,NA,NA,NA,NA,NA,NA,2.777777778,"WT.10",1,"deg C",4.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"234",2017-02-22,38.194288,-79.692486,2017,NA,NA,NA,NA,NA,NA,NA,6.166666667,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"235",2019-02-22,37.597022,-78.636904,2019,NA,NA,NA,NA,NA,NA,NA,7.5,"WT.10",1,"deg C",4.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"236",2019-02-22,37.640907,-78.691147,2019,NA,NA,NA,NA,NA,NA,NA,7.5,"WT.10",1,"deg C",4.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"237",2012-02-23,42.21541,-76.03917,2012,NA,NA,NA,NA,NA,NA,NA,6.5,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"238",2014-02-23,40.90468,-78.10922,2014,NA,NA,NA,NA,NA,NA,NA,5.666666667,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"239",2014-02-23,40.935392,-78.022634,2014,NA,NA,NA,NA,NA,NA,NA,2.888888889,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"240",2014-02-23,40.89526,-78.20605,2014,NA,NA,NA,NA,NA,NA,NA,7.166666667,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"241",2014-02-23,40.82668,-78.1111,2014,NA,NA,NA,NA,NA,NA,NA,4.388888889,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"242",2014-02-23,40.94253,-78.12451,2014,NA,NA,NA,NA,NA,NA,NA,7,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"243",2019-02-23,41.5236,-78.21419,2019,NA,NA,NA,NA,NA,NA,NA,3.055555556,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"244",2019-02-23,41.4194,-78.2264,2019,NA,NA,NA,NA,NA,NA,NA,2.777777778,"WT.10",1,"deg C",4,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"245",2017-02-24,38.279417,-79.293817,2017,NA,NA,NA,NA,NA,NA,NA,7.388888889,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"246",2018-02-24,38.220944,-79.144206,2018,NA,NA,NA,NA,NA,NA,NA,9.388888889,"WT.10",1,"deg C",6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"247",2018-02-24,38.20461,-79.14644,2018,NA,NA,NA,NA,NA,NA,NA,11.27777778,"WT.10",1,"deg C",7,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"248",2019-02-24,38.220944,-79.144206,2019,NA,NA,NA,NA,NA,NA,NA,6.777777778,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"249",2018-02-25,40.82668,-78.1111,2018,NA,NA,NA,NA,NA,NA,NA,7.722222222,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"250",2018-02-25,40.94715,-77.82855,2018,NA,NA,NA,NA,NA,NA,NA,7.611111111,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"251",2019-02-25,38.197188,-79.68974,2019,NA,NA,NA,NA,NA,NA,NA,5.555555556,"WT.10",1,"deg C",6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"252",2019-02-25,38.013481,-78.98915,2019,NA,NA,NA,NA,NA,NA,NA,6.5,"WT.10",1,"deg C",6,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"253",2019-02-25,37.668611,-78.699167,2019,NA,NA,NA,NA,NA,NA,NA,7.666666667,"WT.10",1,"deg C",5.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"254",2017-02-26,37.980752,-78.953412,2017,NA,NA,NA,NA,NA,NA,NA,6.777777778,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"255",2017-02-26,37.966452,-78.955626,2017,NA,NA,NA,NA,NA,NA,NA,6.388888889,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"256",2017-02-26,37.971351,-78.964351,2017,NA,NA,NA,NA,NA,NA,NA,7.055555556,"WT.10",1,"deg C",4.25,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"257",2017-02-26,37.967042,-78.956641,2017,NA,NA,NA,NA,NA,NA,NA,4.777777778,"WT.10",1,"deg C",4.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"258",2019-02-26,38.194288,-79.692486,2019,NA,NA,NA,NA,NA,NA,NA,6,"WT.10",1,"deg C",6.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"259",2019-02-26,37.5694,-78.6595,2019,NA,NA,NA,NA,NA,NA,NA,9.388888889,"WT.10",1,"deg C",5.5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"260",2019-02-26,37.585347,-78.647194,2019,NA,NA,NA,NA,NA,NA,NA,9.166666667,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"261",2016-02-27,38.278173,-79.297023,2016,NA,NA,NA,NA,NA,NA,NA,4.055555556,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"262",2016-02-27,38.279417,-79.293817,2016,NA,NA,NA,NA,NA,NA,NA,4.055555556,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"263",2016-02-27,38.138367,-79.430133,2016,NA,NA,NA,NA,NA,NA,NA,6.333333333,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"264",2018-02-27,37.980752,-78.953412,2018,NA,NA,NA,NA,NA,NA,NA,11.22222222,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
"265",2018-02-27,37.966452,-78.955626,2018,NA,NA,NA,NA,NA,NA,NA,10.5,"WT.10",1,"deg C",5,"PH.3",1,"SU",NA,NA,NA,NA,NA,NA,NA,NA
